"dialog_id","turn_id","context","target"
"1_00115","9","<|begincontext|><|user|>I need somewhere to get a bite to eat, can you hook me up?<|system|>Sure, where are we looking? What kind of food do you like?<|user|>I want some ramen, I'm really craving it. Can you find me an afforadable place in Morgan Hill?<|system|>Hanami Sushi does ramen in Morgan Hill. Is that okay?<|user|>Nah, I'd rather somewhere else. Do you have another one?<|system|>Sushi Nara is another place that does ramen in Morgan Hill.<|user|>Yeah, that'll be good for me.<|system|>Great, do you want a table?<|user|>Yes, please book a table for two.<|system|>What time would you like to eat?<|user|>I'd like the table for afternoon 12:30 thanks.<|system|>Please confirm that you'd like to book a table for 2 at Sushi Nara in Morgan Hill from 12:30 pm today.<|user|>No actually, I want it for three people on the 12th instead.<|system|>Okay sure, please confirm that you'd like a table for 3 on March 12th.<|user|>Yeah that's perfect. Do they serve alcohol? Do they have live music?<|system|>They don't do either, unfortunately. Your table has been booked.<|beginlastuserutterance|>Thanks a lot.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->Morgan Hill|Restaurants^cuisine->ramen|Restaurants^date->March 12th~the 12th|Restaurants^party_size->3|Restaurants^price_range->moderate|Restaurants^restaurant_name->Sushi Nara|Restaurants^time->12:30 pm~afternoon 12:30<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>THANK_YOU->Restaurants^~<|enduseraction|><|beginaction|>REQ_MORE->Restaurants^~<|endaction|><|beginresponse|>Is there anything else?<|endresponse|><|endtarget|>"
"1_00115","10","<|begincontext|><|user|>I need somewhere to get a bite to eat, can you hook me up?<|system|>Sure, where are we looking? What kind of food do you like?<|user|>I want some ramen, I'm really craving it. Can you find me an afforadable place in Morgan Hill?<|system|>Hanami Sushi does ramen in Morgan Hill. Is that okay?<|user|>Nah, I'd rather somewhere else. Do you have another one?<|system|>Sushi Nara is another place that does ramen in Morgan Hill.<|user|>Yeah, that'll be good for me.<|system|>Great, do you want a table?<|user|>Yes, please book a table for two.<|system|>What time would you like to eat?<|user|>I'd like the table for afternoon 12:30 thanks.<|system|>Please confirm that you'd like to book a table for 2 at Sushi Nara in Morgan Hill from 12:30 pm today.<|user|>No actually, I want it for three people on the 12th instead.<|system|>Okay sure, please confirm that you'd like a table for 3 on March 12th.<|user|>Yeah that's perfect. Do they serve alcohol? Do they have live music?<|system|>They don't do either, unfortunately. Your table has been booked.<|user|>Thanks a lot.<|system|>Is there anything else?<|beginlastuserutterance|>No thanks, that's all.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>NONE<|endintent|><|beginbelief|>Restaurants^city->Morgan Hill|Restaurants^cuisine->ramen|Restaurants^date->March 12th~the 12th|Restaurants^party_size->3|Restaurants^price_range->moderate|Restaurants^restaurant_name->Sushi Nara|Restaurants^time->12:30 pm~afternoon 12:30<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>NEGATE->Restaurants^~|THANK_YOU->Restaurants^~<|enduseraction|><|beginaction|>GOODBYE->Restaurants^~<|endaction|><|beginresponse|>Okay, see you.<|endresponse|><|endtarget|>"
"1_00116","1","<|begincontext|><|beginlastuserutterance|>i want to eat at a place in mountain view preferably one that serves alcohol.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^city->mountain view|Restaurants^serves_alcohol->True<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^serves_alcohol~True|INFORM->Restaurants^city~mountain view|INFORM_INTENT->Restaurants^intent~FindRestaurants<|enduseraction|><|beginaction|>REQUEST->Restaurants^cuisine~indian~chinese<|endaction|><|beginresponse|>what type of food do you want? indian, chinese ?<|endresponse|><|endtarget|>"
"1_00116","2","<|begincontext|><|user|>i want to eat at a place in mountain view preferably one that serves alcohol.<|system|>what type of food do you want? indian, chinese ?<|beginlastuserutterance|>something cafe like, i want some reasonably priced food.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^city->mountain view|Restaurants^cuisine->cafe|Restaurants^price_range->moderate|Restaurants^serves_alcohol->True<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^cuisine~cafe|INFORM->Restaurants^price_range~moderate<|enduseraction|><|beginaction|>OFFER->Restaurants^restaurant_name~Bajis cafe|OFFER->Restaurants^city~mountain view|INFORM_COUNT->Restaurants^count~2<|endaction|><|beginresponse|>i found 2 restraunts, Bajis cafe is a restraunt located in mountain view<|endresponse|><|endtarget|>"
"1_00116","3","<|begincontext|><|user|>i want to eat at a place in mountain view preferably one that serves alcohol.<|system|>what type of food do you want? indian, chinese ?<|user|>something cafe like, i want some reasonably priced food.<|system|>i found 2 restraunts, Bajis cafe is a restraunt located in mountain view<|beginlastuserutterance|>yes that works, place reservation next wednesday<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->mountain view|Restaurants^cuisine->cafe|Restaurants^date->next wednesday|Restaurants^price_range->moderate|Restaurants^restaurant_name->Bajis cafe|Restaurants^serves_alcohol->True<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^date~next wednesday|INFORM_INTENT->Restaurants^intent~ReserveRestaurant|SELECT->Restaurants^~<|enduseraction|><|beginaction|>REQUEST->Restaurants^time~<|endaction|><|beginresponse|>at what time?<|endresponse|><|endtarget|>"
"1_00116","4","<|begincontext|><|user|>i want to eat at a place in mountain view preferably one that serves alcohol.<|system|>what type of food do you want? indian, chinese ?<|user|>something cafe like, i want some reasonably priced food.<|system|>i found 2 restraunts, Bajis cafe is a restraunt located in mountain view<|user|>yes that works, place reservation next wednesday<|system|>at what time?<|beginlastuserutterance|>1 pm<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->mountain view|Restaurants^cuisine->cafe|Restaurants^date->next wednesday|Restaurants^price_range->moderate|Restaurants^restaurant_name->Bajis cafe|Restaurants^serves_alcohol->True|Restaurants^time->1 pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^time~1 pm<|enduseraction|><|beginaction|>CONFIRM->Restaurants^restaurant_name~bajis cafe|CONFIRM->Restaurants^city~mountain view|CONFIRM->Restaurants^time~1 pm|CONFIRM->Restaurants^date~next wednesday|CONFIRM->Restaurants^party_size~2<|endaction|><|beginresponse|>Please confirm: A table at bajis cafe in mountain view at 1 pm on next wednesday for 2 people ?<|endresponse|><|endtarget|>"
"1_00116","5","<|begincontext|><|user|>i want to eat at a place in mountain view preferably one that serves alcohol.<|system|>what type of food do you want? indian, chinese ?<|user|>something cafe like, i want some reasonably priced food.<|system|>i found 2 restraunts, Bajis cafe is a restraunt located in mountain view<|user|>yes that works, place reservation next wednesday<|system|>at what time?<|user|>1 pm<|system|>Please confirm: A table at bajis cafe in mountain view at 1 pm on next wednesday for 2 people ?<|beginlastuserutterance|>no make it 19:00 on march 9th<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->mountain view|Restaurants^cuisine->cafe|Restaurants^date->march 9th|Restaurants^price_range->moderate|Restaurants^restaurant_name->Bajis cafe~bajis cafe|Restaurants^serves_alcohol->True|Restaurants^time->19:00<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^time~19:00|INFORM->Restaurants^date~march 9th|NEGATE->Restaurants^~<|enduseraction|><|beginaction|>CONFIRM->Restaurants^time~7 pm|CONFIRM->Restaurants^date~march 9th<|endaction|><|beginresponse|>Confirm: Reservation at 7 pm march 9th<|endresponse|><|endtarget|>"
"1_00116","6","<|begincontext|><|user|>i want to eat at a place in mountain view preferably one that serves alcohol.<|system|>what type of food do you want? indian, chinese ?<|user|>something cafe like, i want some reasonably priced food.<|system|>i found 2 restraunts, Bajis cafe is a restraunt located in mountain view<|user|>yes that works, place reservation next wednesday<|system|>at what time?<|user|>1 pm<|system|>Please confirm: A table at bajis cafe in mountain view at 1 pm on next wednesday for 2 people ?<|user|>no make it 19:00 on march 9th<|system|>Confirm: Reservation at 7 pm march 9th<|beginlastuserutterance|>yes that works for me. is there live music? what is their number?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginrequestedslots|>Restaurants^has_live_music|Restaurants^phone_number<|endrequestedslots|><|beginbelief|>Restaurants^city->mountain view|Restaurants^cuisine->cafe|Restaurants^date->march 9th|Restaurants^party_size->2|Restaurants^price_range->moderate|Restaurants^restaurant_name->Bajis cafe~bajis cafe|Restaurants^serves_alcohol->True|Restaurants^time->19:00~7 pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>REQUEST->Restaurants^has_live_music~|REQUEST->Restaurants^phone_number~|AFFIRM->Restaurants^~<|enduseraction|><|beginaction|>INFORM->Restaurants^has_live_music~False|INFORM->Restaurants^phone_number~650-967-7477|NOTIFY_SUCCESS->Restaurants^~<|endaction|><|beginresponse|>Reservation succeful. Yes, live music included. Their phone number is 650-967-7477<|endresponse|><|endtarget|>"
"1_00116","7","<|begincontext|><|user|>i want to eat at a place in mountain view preferably one that serves alcohol.<|system|>what type of food do you want? indian, chinese ?<|user|>something cafe like, i want some reasonably priced food.<|system|>i found 2 restraunts, Bajis cafe is a restraunt located in mountain view<|user|>yes that works, place reservation next wednesday<|system|>at what time?<|user|>1 pm<|system|>Please confirm: A table at bajis cafe in mountain view at 1 pm on next wednesday for 2 people ?<|user|>no make it 19:00 on march 9th<|system|>Confirm: Reservation at 7 pm march 9th<|user|>yes that works for me. is there live music? what is their number?<|system|>Reservation succeful. Yes, live music included. Their phone number is 650-967-7477<|beginlastuserutterance|>thank you, that will be it.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->mountain view|Restaurants^cuisine->cafe|Restaurants^date->march 9th|Restaurants^party_size->2|Restaurants^price_range->moderate|Restaurants^restaurant_name->Bajis cafe~bajis cafe|Restaurants^serves_alcohol->True|Restaurants^time->19:00~7 pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>THANK_YOU->Restaurants^~|GOODBYE->Restaurants^~<|enduseraction|><|beginaction|>GOODBYE->Restaurants^~<|endaction|><|beginresponse|>no problem, have a great day.<|endresponse|><|endtarget|>"
"1_00117","1","<|begincontext|><|beginlastuserutterance|>I'm looking for a restaurant to go to. I'd prefer a place that specializes in fish.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^cuisine->fish<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^cuisine~fish|INFORM_INTENT->Restaurants^intent~FindRestaurants<|enduseraction|><|beginaction|>REQUEST->Restaurants^city~<|endaction|><|beginresponse|>What city should I search in?<|endresponse|><|endtarget|>"
"1_00117","2","<|begincontext|><|user|>I'm looking for a restaurant to go to. I'd prefer a place that specializes in fish.<|system|>What city should I search in?<|beginlastuserutterance|>The location is Fremont, please.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^city->Fremont|Restaurants^cuisine->fish<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^city~Fremont<|enduseraction|><|beginaction|>OFFER->Restaurants^restaurant_name~Aniki's Sushi|OFFER->Restaurants^city~Fremont|INFORM_COUNT->Restaurants^count~4<|endaction|><|beginresponse|>I found 4 restaurants in Fremont. Aniki's Sushi is a nice one.<|endresponse|><|endtarget|>"
"1_00117","3","<|begincontext|><|user|>I'm looking for a restaurant to go to. I'd prefer a place that specializes in fish.<|system|>What city should I search in?<|user|>The location is Fremont, please.<|system|>I found 4 restaurants in Fremont. Aniki's Sushi is a nice one.<|beginlastuserutterance|>What is their address and contact number?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginrequestedslots|>Restaurants^phone_number|Restaurants^street_address<|endrequestedslots|><|beginbelief|>Restaurants^city->Fremont|Restaurants^cuisine->fish<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>REQUEST->Restaurants^phone_number~|REQUEST->Restaurants^street_address~<|enduseraction|><|beginaction|>INFORM->Restaurants^street_address~3810 Mowry Avenue|INFORM->Restaurants^phone_number~510-797-3474<|endaction|><|beginresponse|>Their phone number is 510-797-3474 and their address is 3810 Mowry Avenue.<|endresponse|><|endtarget|>"
"1_00117","4","<|begincontext|><|user|>I'm looking for a restaurant to go to. I'd prefer a place that specializes in fish.<|system|>What city should I search in?<|user|>The location is Fremont, please.<|system|>I found 4 restaurants in Fremont. Aniki's Sushi is a nice one.<|user|>What is their address and contact number?<|system|>Their phone number is 510-797-3474 and their address is 3810 Mowry Avenue.<|beginlastuserutterance|>That sounds good. I need a reservation made there for one person.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->Fremont|Restaurants^cuisine->fish|Restaurants^party_size->1|Restaurants^restaurant_name->Aniki's Sushi<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^party_size~1|INFORM_INTENT->Restaurants^intent~ReserveRestaurant|SELECT->Restaurants^~<|enduseraction|><|beginaction|>REQUEST->Restaurants^time~<|endaction|><|beginresponse|>What time would you like the reservation for?<|endresponse|><|endtarget|>"
"1_00117","5","<|begincontext|><|user|>I'm looking for a restaurant to go to. I'd prefer a place that specializes in fish.<|system|>What city should I search in?<|user|>The location is Fremont, please.<|system|>I found 4 restaurants in Fremont. Aniki's Sushi is a nice one.<|user|>What is their address and contact number?<|system|>Their phone number is 510-797-3474 and their address is 3810 Mowry Avenue.<|user|>That sounds good. I need a reservation made there for one person.<|system|>What time would you like the reservation for?<|beginlastuserutterance|>12:30 would be good, please.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->Fremont|Restaurants^cuisine->fish|Restaurants^party_size->1|Restaurants^restaurant_name->Aniki's Sushi|Restaurants^time->12:30<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^time~12:30<|enduseraction|><|beginaction|>CONFIRM->Restaurants^restaurant_name~Aniki's Sushi|CONFIRM->Restaurants^city~Fremont|CONFIRM->Restaurants^time~12:30 pm|CONFIRM->Restaurants^date~today|CONFIRM->Restaurants^party_size~1<|endaction|><|beginresponse|>Please confirm that you'd like a table for 1 today at 12:30 pm at Aniki's Sushi in Fremont.<|endresponse|><|endtarget|>"
"1_00117","6","<|begincontext|><|user|>I'm looking for a restaurant to go to. I'd prefer a place that specializes in fish.<|system|>What city should I search in?<|user|>The location is Fremont, please.<|system|>I found 4 restaurants in Fremont. Aniki's Sushi is a nice one.<|user|>What is their address and contact number?<|system|>Their phone number is 510-797-3474 and their address is 3810 Mowry Avenue.<|user|>That sounds good. I need a reservation made there for one person.<|system|>What time would you like the reservation for?<|user|>12:30 would be good, please.<|system|>Please confirm that you'd like a table for 1 today at 12:30 pm at Aniki's Sushi in Fremont.<|beginlastuserutterance|>No. Actually I need it for three people on the 14th of March.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->Fremont|Restaurants^cuisine->fish|Restaurants^date->14th of March|Restaurants^party_size->3|Restaurants^restaurant_name->Aniki's Sushi|Restaurants^time->12:30~12:30 pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^date~14th of March|INFORM->Restaurants^party_size~3|NEGATE->Restaurants^~<|enduseraction|><|beginaction|>CONFIRM->Restaurants^date~March 14th|CONFIRM->Restaurants^party_size~3<|endaction|><|beginresponse|>Please confirm that you need the reservation for 3 people on March 14th.<|endresponse|><|endtarget|>"
"1_00117","7","<|begincontext|><|user|>I'm looking for a restaurant to go to. I'd prefer a place that specializes in fish.<|system|>What city should I search in?<|user|>The location is Fremont, please.<|system|>I found 4 restaurants in Fremont. Aniki's Sushi is a nice one.<|user|>What is their address and contact number?<|system|>Their phone number is 510-797-3474 and their address is 3810 Mowry Avenue.<|user|>That sounds good. I need a reservation made there for one person.<|system|>What time would you like the reservation for?<|user|>12:30 would be good, please.<|system|>Please confirm that you'd like a table for 1 today at 12:30 pm at Aniki's Sushi in Fremont.<|user|>No. Actually I need it for three people on the 14th of March.<|system|>Please confirm that you need the reservation for 3 people on March 14th.<|beginlastuserutterance|>No. Can you change it to 1 pm on the 9th?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->Fremont|Restaurants^cuisine->fish|Restaurants^date->the 9th|Restaurants^party_size->3|Restaurants^restaurant_name->Aniki's Sushi|Restaurants^time->1 pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^time~1 pm|INFORM->Restaurants^date~the 9th|NEGATE->Restaurants^~<|enduseraction|><|beginaction|>CONFIRM->Restaurants^time~1 pm|CONFIRM->Restaurants^date~March 9th<|endaction|><|beginresponse|>Please confirm that you want the reservation for 1 pm on March 9th.<|endresponse|><|endtarget|>"
"1_00117","8","<|begincontext|><|user|>I'm looking for a restaurant to go to. I'd prefer a place that specializes in fish.<|system|>What city should I search in?<|user|>The location is Fremont, please.<|system|>I found 4 restaurants in Fremont. Aniki's Sushi is a nice one.<|user|>What is their address and contact number?<|system|>Their phone number is 510-797-3474 and their address is 3810 Mowry Avenue.<|user|>That sounds good. I need a reservation made there for one person.<|system|>What time would you like the reservation for?<|user|>12:30 would be good, please.<|system|>Please confirm that you'd like a table for 1 today at 12:30 pm at Aniki's Sushi in Fremont.<|user|>No. Actually I need it for three people on the 14th of March.<|system|>Please confirm that you need the reservation for 3 people on March 14th.<|user|>No. Can you change it to 1 pm on the 9th?<|system|>Please confirm that you want the reservation for 1 pm on March 9th.<|beginlastuserutterance|>Yes. Can you tell me if the restaurant is costly and do they offer live music?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginrequestedslots|>Restaurants^has_live_music|Restaurants^price_range<|endrequestedslots|><|beginbelief|>Restaurants^city->Fremont|Restaurants^cuisine->fish|Restaurants^date->March 9th~the 9th|Restaurants^party_size->3|Restaurants^restaurant_name->Aniki's Sushi|Restaurants^time->1 pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>REQUEST->Restaurants^price_range~expensive|REQUEST->Restaurants^has_live_music~|AFFIRM->Restaurants^~<|enduseraction|><|beginaction|>INFORM->Restaurants^has_live_music~False|INFORM->Restaurants^price_range~moderate|NOTIFY_SUCCESS->Restaurants^~<|endaction|><|beginresponse|>Their price range is moderate and they do not have live music. Your reservation has successfully been made.<|endresponse|><|endtarget|>"
"1_00117","9","<|begincontext|><|user|>I'm looking for a restaurant to go to. I'd prefer a place that specializes in fish.<|system|>What city should I search in?<|user|>The location is Fremont, please.<|system|>I found 4 restaurants in Fremont. Aniki's Sushi is a nice one.<|user|>What is their address and contact number?<|system|>Their phone number is 510-797-3474 and their address is 3810 Mowry Avenue.<|user|>That sounds good. I need a reservation made there for one person.<|system|>What time would you like the reservation for?<|user|>12:30 would be good, please.<|system|>Please confirm that you'd like a table for 1 today at 12:30 pm at Aniki's Sushi in Fremont.<|user|>No. Actually I need it for three people on the 14th of March.<|system|>Please confirm that you need the reservation for 3 people on March 14th.<|user|>No. Can you change it to 1 pm on the 9th?<|system|>Please confirm that you want the reservation for 1 pm on March 9th.<|user|>Yes. Can you tell me if the restaurant is costly and do they offer live music?<|system|>Their price range is moderate and they do not have live music. Your reservation has successfully been made.<|beginlastuserutterance|>Thank you very much.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->Fremont|Restaurants^cuisine->fish|Restaurants^date->March 9th~the 9th|Restaurants^party_size->3|Restaurants^restaurant_name->Aniki's Sushi|Restaurants^time->1 pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>THANK_YOU->Restaurants^~<|enduseraction|><|beginaction|>REQ_MORE->Restaurants^~<|endaction|><|beginresponse|>Is there anything else I can help you with?<|endresponse|><|endtarget|>"
"1_00117","10","<|begincontext|><|user|>I'm looking for a restaurant to go to. I'd prefer a place that specializes in fish.<|system|>What city should I search in?<|user|>The location is Fremont, please.<|system|>I found 4 restaurants in Fremont. Aniki's Sushi is a nice one.<|user|>What is their address and contact number?<|system|>Their phone number is 510-797-3474 and their address is 3810 Mowry Avenue.<|user|>That sounds good. I need a reservation made there for one person.<|system|>What time would you like the reservation for?<|user|>12:30 would be good, please.<|system|>Please confirm that you'd like a table for 1 today at 12:30 pm at Aniki's Sushi in Fremont.<|user|>No. Actually I need it for three people on the 14th of March.<|system|>Please confirm that you need the reservation for 3 people on March 14th.<|user|>No. Can you change it to 1 pm on the 9th?<|system|>Please confirm that you want the reservation for 1 pm on March 9th.<|user|>Yes. Can you tell me if the restaurant is costly and do they offer live music?<|system|>Their price range is moderate and they do not have live music. Your reservation has successfully been made.<|user|>Thank you very much.<|system|>Is there anything else I can help you with?<|beginlastuserutterance|>No, I'm all set. Thank you.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>NONE<|endintent|><|beginbelief|>Restaurants^city->Fremont|Restaurants^cuisine->fish|Restaurants^date->March 9th~the 9th|Restaurants^party_size->3|Restaurants^restaurant_name->Aniki's Sushi|Restaurants^time->1 pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>NEGATE->Restaurants^~|THANK_YOU->Restaurants^~<|enduseraction|><|beginaction|>GOODBYE->Restaurants^~<|endaction|><|beginresponse|>Have a good day.<|endresponse|><|endtarget|>"
"1_00118","1","<|begincontext|><|beginlastuserutterance|>I would like to find somewhere to eat, preferably Asian food.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^cuisine->Asian<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^cuisine~Asian|INFORM_INTENT->Restaurants^intent~FindRestaurants<|enduseraction|><|beginaction|>REQUEST->Restaurants^city~<|endaction|><|beginresponse|>In which city should I search?<|endresponse|><|endtarget|>"
"1_00118","2","<|begincontext|><|user|>I would like to find somewhere to eat, preferably Asian food.<|system|>In which city should I search?<|beginlastuserutterance|>Please search in San Mateo, price is not an issue.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^city->San Mateo|Restaurants^cuisine->Asian|Restaurants^price_range->dontcare<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^city~San Mateo|INFORM->Restaurants^price_range~dontcare<|enduseraction|><|beginaction|>OFFER->Restaurants^restaurant_name~Izakaya Ginji|OFFER->Restaurants^city~San Mateo<|endaction|><|beginresponse|>I have found a restaurant in San Mateo called Izakaya Ginji.<|endresponse|><|endtarget|>"
"1_00118","3","<|begincontext|><|user|>I would like to find somewhere to eat, preferably Asian food.<|system|>In which city should I search?<|user|>Please search in San Mateo, price is not an issue.<|system|>I have found a restaurant in San Mateo called Izakaya Ginji.<|beginlastuserutterance|>Do they have a liquor license and also do they have any live music?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginrequestedslots|>Restaurants^has_live_music|Restaurants^serves_alcohol<|endrequestedslots|><|beginbelief|>Restaurants^city->San Mateo|Restaurants^cuisine->Asian|Restaurants^price_range->dontcare<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>REQUEST->Restaurants^has_live_music~|REQUEST->Restaurants^serves_alcohol~<|enduseraction|><|beginaction|>INFORM->Restaurants^has_live_music~False|INFORM->Restaurants^serves_alcohol~True<|endaction|><|beginresponse|>They do serve alcohol, they do not have live music<|endresponse|><|endtarget|>"
"1_00118","4","<|begincontext|><|user|>I would like to find somewhere to eat, preferably Asian food.<|system|>In which city should I search?<|user|>Please search in San Mateo, price is not an issue.<|system|>I have found a restaurant in San Mateo called Izakaya Ginji.<|user|>Do they have a liquor license and also do they have any live music?<|system|>They do serve alcohol, they do not have live music<|beginlastuserutterance|>That sounds perfect for me.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^city->San Mateo|Restaurants^cuisine->Asian|Restaurants^price_range->dontcare|Restaurants^restaurant_name->Izakaya Ginji<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>SELECT->Restaurants^~<|enduseraction|><|beginaction|>OFFER_INTENT->Restaurants^intent~ReserveRestaurant<|endaction|><|beginresponse|>Would you like me to make a reservation for you?<|endresponse|><|endtarget|>"
"1_00118","5","<|begincontext|><|user|>I would like to find somewhere to eat, preferably Asian food.<|system|>In which city should I search?<|user|>Please search in San Mateo, price is not an issue.<|system|>I have found a restaurant in San Mateo called Izakaya Ginji.<|user|>Do they have a liquor license and also do they have any live music?<|system|>They do serve alcohol, they do not have live music<|user|>That sounds perfect for me.<|system|>Would you like me to make a reservation for you?<|beginlastuserutterance|>I would like a reservation made for 1:30 pm. for 1 person please.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->San Mateo|Restaurants^cuisine->Asian|Restaurants^party_size->1|Restaurants^price_range->dontcare|Restaurants^restaurant_name->Izakaya Ginji|Restaurants^time->1:30 pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>AFFIRM_INTENT->Restaurants^~|INFORM->Restaurants^time~1:30 pm|INFORM->Restaurants^party_size~1<|enduseraction|><|beginaction|>CONFIRM->Restaurants^restaurant_name~Izakaya Ginji|CONFIRM->Restaurants^city~San Mateo|CONFIRM->Restaurants^time~1:30 pm|CONFIRM->Restaurants^date~today|CONFIRM->Restaurants^party_size~1<|endaction|><|beginresponse|>Can you confirm the following details: Reservation at Izakaya Ginji in San Mateo, for 1:30 pm today for 1 person.<|endresponse|><|endtarget|>"
